dohlcva Date,Open,High,Low,Close,Volume,Adj Close
2002-07-03,85.480003,85.480003,85.480003,85.480003,000,39.125997
2002-07-02,84.779999,84.779999,84.779999,84.779999,000,38.80559
2002-07-01,86.459999,86.459999,86.459999,86.459999,000,39.574562
2002-06-28,88.370003,88.370003,88.370003,88.370003,000,40.448811
2002-06-27,88.370003,88.370003,88.370003,88.370003,000,40.448811
2002-06-26,87.010002,87.010002,87.010002,87.010002,000,39.82631
2002-06-25,87.510002,87.510002,87.510002,87.510002,000,40.05517
2002-06-24,88.970001,88.970001,88.970001,88.970001,000,40.723443
2002-06-21,88.519997,88.519997,88.519997,88.519997,000,40.517466
2002-06-20,90.209999,90.209999,90.209999,90.209999,000,41.291016
2002-06-19,91.690002,91.690002,91.690002,91.690002,000,41.968445
2002-06-18,93.139999,93.139999,93.139999,93.139999,000,42.632139
2002-06-17,93.050003,93.050003,93.050003,93.050003,000,42.590946
2002-06-14,90.470001,90.470001,90.470001,90.470001,000,41.410024
2002-06-13,90.68,90.68,90.68,90.68,000,41.506145
2002-06-12,91.580002,91.580002,91.580002,91.580002,000,41.918095
2002-06-11,91.120003,91.120003,91.120003,91.120003,000,41.707544
2002-06-10,92.529999,92.529999,92.529999,92.529999,000,42.352929
2002-06-07,92.220001,92.220001,92.220001,92.220001,000,42.211036
2002-06-06,92.370003,92.370003,92.370003,92.370003,000,42.279695
2002-06-05,94.120003,94.120003,94.120003,94.120003,000,43.080707
2002-06-04,93.339996,93.339996,93.339996,93.339996,000,42.723682
2002-06-03,93.389999,93.389999,93.389999,93.389999,000,42.746569
2002-05-31,95.709999,95.709999,95.709999,95.709999,000,43.808482
2002-05-30,95.360001,95.360001,95.360001,95.360001,000,43.64828
2002-05-29,95.639999,95.639999,95.639999,95.639999,000,43.776441
2002-05-28,96.199997,96.199997,96.199997,96.199997,000,44.032764
2002-05-24,97.099998,97.099998,97.099998,97.099998,000,44.444714
2002-05-23,98.110001,98.110001,98.110001,98.110001,000,44.907013
2002-05-22,97.190002,97.190002,97.190002,97.190002,000,44.48591
2002-05-21,96.860001,96.860001,96.860001,96.860001,000,44.334862
2002-05-20,98.080002,98.080002,98.080002,98.080002,000,44.893282
2002-05-17,99.239998,99.239998,99.239998,99.239998,000,45.424236
2002-05-16,98.470001,98.470001,98.470001,98.470001,000,45.071793
2002-05-15,97.709999,97.709999,97.709999,97.709999,000,44.723924
2002-05-14,98.099998,98.099998,98.099998,98.099998,000,44.902435
2002-05-13,96.120003,96.120003,96.120003,96.120003,000,43.996149
2002-05-10,94.419998,94.419998,94.419998,94.419998,000,43.218021
2002-05-09,95.93,95.93,95.93,95.93,000,43.909181
2002-05-08,97.260002,97.260002,97.260002,97.260002,000,44.517951
2002-05-07,93.889999,93.889999,93.889999,93.889999,000,42.97543
2002-05-06,94.099998,94.099998,94.099998,94.099998,000,43.071551
2002-05-03,96.040001,96.040001,96.040001,96.040001,000,43.95953
2002-05-02,97.110001,97.110001,97.110001,97.110001,000,44.394365
2002-05-01,97.120003,97.120003,97.120003,97.120003,000,44.398937
2002-04-30,96.029999,96.029999,96.029999,96.029999,000,43.900636
2002-04-29,95.209999,95.209999,95.209999,95.209999,000,43.525769
2002-04-26,96.239998,96.239998,96.239998,96.239998,000,43.996638
2002-04-25,97.50,97.50,97.50,97.50,000,44.572655
2002-04-24,97.790001,97.790001,97.790001,97.790001,000,44.705231
2002-04-23,98.440002,98.440002,98.440002,98.440002,000,45.002382
2002-04-22,99.089996,99.089996,99.089996,99.089996,000,45.299531
2002-04-19,100.57,100.57,100.57,100.57,000,45.976122
2002-04-18,100.550003,100.550003,100.550003,100.550003,000,45.966981
2002-04-17,100.620003,100.620003,100.620003,100.620003,000,45.998981
2002-04-16,100.860001,100.860001,100.860001,100.860001,000,46.108698
2002-04-15,98.68,98.68,98.68,98.68,000,45.112099
2002-04-12,99.349998,99.349998,99.349998,99.349998,000,45.418392
2002-04-11,98.75,98.75,98.75,98.75,000,45.144099
2002-04-10,101.209999,101.209999,101.209999,101.209999,000,46.268701
2002-04-09,100.32,100.32,100.32,100.32,000,45.861833
2002-04-08,100.949997,100.949997,100.949997,100.949997,000,46.14984
2002-04-05,100.720001,100.720001,100.720001,100.720001,000,46.044696
2002-04-04,100.900002,100.900002,100.900002,100.900002,000,46.126984
2002-04-03,100.739998,100.739998,100.739998,100.739998,000,46.053838
2002-04-02,101.57,101.57,101.57,101.57,000,46.433278
2002-04-01,102.410004,102.410004,102.410004,102.410004,000,46.81729
2002-03-28,102.550003,102.550003,102.550003,102.550003,000,46.881291
2002-03-27,102.480003,102.480003,102.480003,102.480003,000,46.849291
2002-03-26,101.900002,101.900002,101.900002,101.900002,000,46.58414
2002-03-25,101.440002,101.440002,101.440002,101.440002,000,46.373849
2002-03-22,102.949997,102.949997,102.949997,102.949997,000,47.064151
2002-03-21,103.339996,103.339996,103.339996,103.339996,000,47.242441
2002-03-20,103.360001,103.360001,103.360001,103.360001,000,47.251586
2002-03-19,104.919998,104.919998,104.919998,104.919998,000,47.964748
2002-03-18,104.529999,104.529999,104.529999,104.529999,000,47.786457
2002-03-15,104.559998,104.559998,104.559998,104.559998,000,47.800171
2002-03-14,103.290001,103.290001,103.290001,103.290001,000,47.219585
2002-03-13,103.330002,103.330002,103.330002,103.330002,000,47.237872
2002-03-12,104.279999,104.279999,104.279999,104.279999,000,47.672168
2002-03-11,104.360001,104.360001,104.360001,104.360001,000,47.708742
2002-03-08,104.110001,104.110001,104.110001,104.110001,000,47.594453
2002-03-07,103.550003,103.550003,103.550003,103.550003,000,47.338447
2002-03-06,104.040001,104.040001,104.040001,104.040001,000,47.562452
2002-03-05,102.599998,102.599998,102.599998,102.599998,000,46.904147
2002-03-04,103.260002,103.260002,103.260002,103.260002,000,47.205871
2002-03-01,101.279999,101.279999,101.279999,101.279999,000,46.300702
2002-02-28,99.199997,99.199997,99.199997,99.199997,000,45.349818
2002-02-27,99.410004,99.410004,99.410004,99.410004,000,45.445824
2002-02-26,99.360001,99.360001,99.360001,99.360001,000,45.422964
2002-02-25,99.43,99.43,99.43,99.43,000,45.454965
2002-02-22,97.57,97.57,97.57,97.57,000,44.604656
2002-02-21,96.910004,96.910004,96.910004,96.910004,000,44.302935
2002-02-20,98.300003,98.300003,98.300003,98.300003,000,44.938381
2002-02-19,97.059998,97.059998,97.059998,97.059998,000,44.371506
2002-02-15,98.809998,98.809998,98.809998,98.809998,000,45.171528
2002-02-14,99.900002,99.900002,99.900002,99.900002,000,45.669829
2002-02-13,100.080002,100.080002,100.080002,100.080002,000,45.752117
2002-02-12,99.150002,99.150002,99.150002,99.150002,000,45.326962
2002-02-11,99.580002,99.580002,99.580002,99.580002,000,45.523539
2002-02-08,98.139999,98.139999,98.139999,98.139999,000,44.865234
2002-02-07,96.57,96.57,96.57,96.57,000,44.1475
2002-02-06,96.639999,96.639999,96.639999,96.639999,000,44.179501
2002-02-05,96.970001,96.970001,96.970001,96.970001,000,44.330363
2002-02-04,97.470001,97.470001,97.470001,97.470001,000,44.558941
2002-02-01,100.309998,100.309998,100.309998,100.309998,000,45.857261
2002-01-31,100.940002,100.940002,100.940002,100.940002,000,46.145271
2002-01-30,99.650002,99.650002,99.650002,99.650002,000,45.55554
2002-01-29,98.589996,98.589996,98.589996,98.589996,000,45.070953
2002-01-28,101.720001,101.720001,101.720001,101.720001,000,46.501852
2002-01-25,101.879997,101.879997,101.879997,101.879997,000,46.574995
2002-01-24,101.760002,101.760002,101.760002,101.760002,000,46.520138
2002-01-23,101.470001,101.470001,101.470001,101.470001,000,46.387563
2002-01-22,100.849998,100.849998,100.849998,100.849998,000,46.104125
2002-01-18,101.529999,101.529999,101.529999,101.529999,000,46.414991
2002-01-17,102.410004,102.410004,102.410004,102.410004,000,46.81729
2002-01-16,101.559998,101.559998,101.559998,101.559998,000,46.428705
2002-01-15,103.190002,103.190002,103.190002,103.190002,000,47.173871
2002-01-14,102.57,102.57,102.57,102.57,000,46.890433
2002-01-11,103.07,103.07,103.07,103.07,000,47.119011
2002-01-10,104.18,104.18,104.18,104.18,000,47.626453
2002-01-09,104.010002,104.010002,104.010002,104.010002,000,47.548738
2002-01-08,104.440002,104.440002,104.440002,104.440002,000,47.745315
2002-01-07,105.010002,105.010002,105.010002,105.010002,000,48.005893
2002-01-04,105.720001,105.720001,105.720001,105.720001,000,48.330473
2002-01-03,105.080002,105.080002,105.080002,105.080002,000,48.037894
2002-01-02,104.559998,104.559998,104.559998,104.559998,000,47.800171
2001-12-31,104.220001,104.220001,104.220001,104.220001,000,47.64474
2001-12-28,105.370003,105.370003,105.370003,105.370003,000,48.17047
2001-12-27,104.93,104.93,104.93,104.93,000,47.96932
2001-12-26,104.25,104.25,104.25,104.25,000,47.658454
2001-12-24,103.82,103.82,103.82,103.82,000,47.461877
2001-12-21,103.82,103.82,103.82,103.82,000,47.461877
2001-12-20,103.400002,103.400002,103.400002,103.400002,000,47.269873
2001-12-19,104.18,104.18,104.18,104.18,000,47.626453
2001-12-18,103.400002,103.400002,103.400002,103.400002,000,47.269873
2001-12-17,102.639999,102.639999,102.639999,102.639999,000,46.922434
2001-12-14,101.540001,101.540001,101.540001,101.540001,000,46.419563
2001-12-13,101.199997,101.199997,101.199997,101.199997,000,46.264129
2001-12-12,102.650002,102.650002,102.650002,102.650002,000,46.927006
2001-12-11,102.709999,102.709999,102.709999,102.709999,000,46.954434
2001-12-10,102.739998,102.739998,102.739998,102.739998,000,46.968149
2001-12-07,104.43,104.43,104.43,104.43,000,47.740742
2001-12-06,105.82,105.82,105.82,105.82,000,48.229898
2001-12-05,106.129997,106.129997,106.129997,106.129997,000,48.371187
2001-12-04,103.790001,103.790001,103.790001,103.790001,000,47.30468
2001-12-03,102.610001,102.610001,102.610001,102.610001,000,46.766867
2001-11-30,103.459999,103.459999,103.459999,103.459999,000,47.154274
2001-11-29,103.50,103.50,103.50,103.50,000,47.172505
2001-11-28,102.540001,102.540001,102.540001,102.540001,000,46.734963
2001-11-27,104.410004,104.410004,104.410004,104.410004,000,47.58726
2001-11-26,105.089996,105.089996,105.089996,105.089996,000,47.897182
2001-11-23,104.379997,104.379997,104.379997,104.379997,000,47.573584
2001-11-21,103.300003,103.300003,103.300003,103.300003,000,47.081352
2001-11-20,103.800003,103.800003,103.800003,103.800003,000,47.309238
2001-11-19,104.480003,104.480003,104.480003,104.480003,000,47.619164
2001-11-16,103.279999,103.279999,103.279999,103.279999,000,47.072234
2001-11-15,103.769997,103.769997,103.769997,103.769997,000,47.295562
2001-11-14,103.709999,103.709999,103.709999,103.709999,000,47.268217
2001-11-13,103.449997,103.449997,103.449997,103.449997,000,47.149715
2001-11-12,101.489998,101.489998,101.489998,101.489998,000,46.2564
2001-11-09,101.690002,101.690002,101.690002,101.690002,000,46.347557
2001-11-08,101.489998,101.489998,101.489998,101.489998,000,46.2564
2001-11-07,101.110001,101.110001,101.110001,101.110001,000,46.083208
2001-11-06,101.260002,101.260002,101.260002,101.260002,000,46.151575
2001-11-05,99.989998,99.989998,99.989998,99.989998,000,45.572741
2001-11-02,98.75,98.75,98.75,98.75,000,45.007583
2001-11-01,98.449997,98.449997,98.449997,98.449997,000,44.87085
2001-10-31,96.260002,96.260002,96.260002,96.260002,000,43.87271
2001-10-30,96.199997,96.199997,96.199997,96.199997,000,43.845361
2001-10-29,97.93,97.93,97.93,97.93,000,44.63385
2001-10-26,100.32,100.32,100.32,100.32,000,45.723147
2001-10-25,99.830002,99.830002,99.830002,99.830002,000,45.499819
2001-10-24,98.610001,98.610001,98.610001,98.610001,000,44.943775
2001-10-23,98.629997,98.629997,98.629997,98.629997,000,44.952889
2001-10-22,98.900002,98.900002,98.900002,98.900002,000,45.07595
2001-10-19,97.339996,97.339996,97.339996,97.339996,000,44.364942
2001-10-18,97.07,97.07,97.07,97.07,000,44.241885
2001-10-17,97.779999,97.779999,97.779999,97.779999,000,44.565483
2001-10-16,99.470001,99.470001,99.470001,99.470001,000,45.33574
2001-10-15,98.790001,98.790001,98.790001,98.790001,000,45.025815
2001-10-12,98.919998,98.919998,98.919998,98.919998,000,45.085064
2001-10-11,99.449997,99.449997,99.449997,99.449997,000,45.326623
2001-10-10,97.790001,97.790001,97.790001,97.790001,000,44.570042
2001-10-09,95.580002,95.580002,95.580002,95.580002,000,43.562784
2001-10-08,95.919998,95.919998,95.919998,95.919998,000,43.717745
2001-10-05,96.730003,96.730003,96.730003,96.730003,000,44.086923
2001-10-04,96.769997,96.769997,96.769997,96.769997,000,44.105151
2001-10-03,96.809998,96.809998,96.809998,96.809998,000,44.123383
2001-10-02,95.019997,95.019997,95.019997,95.019997,000,43.307549
2001-10-01,93.900002,93.900002,93.900002,93.900002,000,42.797085
2001-09-28,94.029999,94.029999,94.029999,94.029999,000,42.856334
2001-09-27,92.019997,92.019997,92.019997,92.019997,000,41.94023
2001-09-26,90.910004,90.910004,90.910004,90.910004,000,41.434325
2001-09-25,91.220001,91.220001,91.220001,91.220001,000,41.575613
2001-09-24,90.540001,90.540001,90.540001,90.540001,000,41.265687
2001-09-21,87.260002,87.260002,87.260002,87.260002,000,39.770753
2001-09-20,88.589996,88.589996,88.589996,88.589996,000,40.376928
2001-09-19,91.440002,91.440002,91.440002,91.440002,000,41.675884
2001-09-18,92.849998,92.849998,92.849998,92.849998,000,42.318522
2001-09-17,93.489998,93.489998,93.489998,93.489998,000,42.610216
2001-09-10,98.260002,98.260002,98.260002,98.260002,000,44.784256
2001-09-07,97.760002,97.760002,97.760002,97.760002,000,44.556369
2001-09-06,99.769997,99.769997,99.769997,99.769997,000,45.47247
2001-09-05,102.059998,102.059998,102.059998,102.059998,000,46.516191
2001-09-04,102.260002,102.260002,102.260002,102.260002,000,46.607348
2001-08-31,102.300003,102.300003,102.300003,102.300003,000,46.625579
2001-08-30,101.889999,101.889999,101.889999,101.889999,000,46.43871
2001-08-29,103.730003,103.730003,103.730003,103.730003,000,47.277334
2001-08-28,104.75,104.75,104.75,104.75,000,47.742221
2001-08-27,106.410004,106.410004,106.410004,106.410004,000,48.498806
2001-08-24,106.82,106.82,106.82,106.82,000,48.685671
2001-08-23,104.800003,104.800003,104.800003,104.800003,000,47.765011
2001-08-22,105.019997,105.019997,105.019997,105.019997,000,47.865279
2001-08-21,104.459999,104.459999,104.459999,104.459999,000,47.610047
2001-08-20,105.629997,105.629997,105.629997,105.629997,000,48.1433
2001-08-17,104.779999,104.779999,104.779999,104.779999,000,47.755894
2001-08-16,106.50,106.50,106.50,106.50,000,48.539824
2001-08-15,106.440002,106.440002,106.440002,106.440002,000,48.512479
2001-08-14,107.010002,107.010002,107.010002,107.010002,000,48.772269
2001-08-13,107.50,107.50,107.50,107.50,000,48.995597
2001-08-10,107.480003,107.480003,107.480003,107.480003,000,48.986483
2001-08-09,106.980003,106.980003,106.980003,106.980003,000,48.758597
2001-08-08,107.129997,107.129997,107.129997,107.129997,000,48.82696
2001-08-07,108.889999,108.889999,108.889999,108.889999,000,49.629121
2001-08-06,108.529999,108.529999,108.529999,108.529999,000,49.465043
2001-08-03,109.669998,109.669998,109.669998,109.669998,000,49.984624
2001-08-02,110.339996,110.339996,110.339996,110.339996,000,50.289991
2001-08-01,109.809998,109.809998,109.809998,109.809998,000,50.048432
2001-07-31,109.389999,109.389999,109.389999,109.389999,000,49.857008
2001-07-30,108.830002,108.830002,108.830002,108.830002,000,49.601776
2001-07-27,108.959999,108.959999,108.959999,108.959999,000,49.661025
2001-07-26,108.50,108.50,108.50,108.50,000,49.45137
2001-07-25,107.349998,107.349998,107.349998,107.349998,000,48.92723
2001-07-24,105.870003,105.870003,105.870003,105.870003,000,48.252688
2001-07-23,107.389999,107.389999,107.389999,107.389999,000,48.945462
2001-07-20,109.010002,109.010002,109.010002,109.010002,000,49.683815
2001-07-19,109.099998,109.099998,109.099998,109.099998,000,49.724833
2001-07-18,108.519997,108.519997,108.519997,108.519997,000,49.460484
2001-07-17,109.169998,109.169998,109.169998,109.169998,000,49.756737
2001-07-16,108.019997,108.019997,108.019997,108.019997,000,49.232597
2001-07-13,109.110001,109.110001,109.110001,109.110001,000,49.729392
2001-07-12,108.550003,108.550003,108.550003,108.550003,000,49.47416
2001-07-11,106.059998,106.059998,106.059998,106.059998,000,48.339283
2001-07-10,106.650002,106.650002,106.650002,106.650002,000,48.608191
2001-07-09,108.260002,108.260002,108.260002,108.260002,000,49.341986
2001-07-06,107.839996,107.839996,107.839996,107.839996,000,49.150558
2001-07-05,110.300003,110.300003,110.300003,110.300003,000,50.271763
2001-07-03,111.699997,111.699997,111.699997,111.699997,000,50.909842
2001-07-02,111.870003,111.870003,111.870003,111.870003,000,50.987326
2001-06-29,111.089996,111.089996,111.089996,111.089996,000,50.63182
2001-06-28,110.910004,110.910004,110.910004,110.910004,000,50.549785
2001-06-27,109.769997,109.769997,109.769997,109.769997,000,50.0302
2001-06-26,110.419998,110.419998,110.419998,110.419998,000,50.326453
2001-06-25,110.779999,110.779999,110.779999,110.779999,000,50.490532
2001-06-22,111.550003,111.550003,111.550003,111.550003,000,50.841479
2001-06-21,112.419998,112.419998,112.419998,112.419998,000,51.237999
2001-06-20,110.879997,110.879997,110.879997,110.879997,000,50.536109
2001-06-19,109.720001,109.720001,109.720001,109.720001,000,50.007414
2001-06-18,109.459999,109.459999,109.459999,109.459999,000,49.888912
2001-06-15,110.040001,110.040001,110.040001,110.040001,000,50.153261
2001-06-14,110.489998,110.489998,110.489998,110.489998,000,50.358357
2001-06-13,112.339996,112.339996,112.339996,112.339996,000,51.201537
2001-06-12,113.510002,113.510002,113.510002,113.510002,000,51.734794
2001-06-11,113.480003,113.480003,113.480003,113.480003,000,51.721121
2001-06-08,114.389999,114.389999,114.389999,114.389999,000,52.135873
2001-06-07,115.449997,115.449997,115.449997,115.449997,000,52.618991
2001-06-06,115.00,115.00,115.00,115.00,000,52.413895
2001-06-05,116.18,116.18,116.18,116.18,000,52.951707
2001-06-04,114.830002,114.830002,114.830002,114.830002,000,52.336414
2001-06-01,114.190002,114.190002,114.190002,114.190002,000,52.04472
2001-05-31,113.900002,113.900002,113.900002,113.900002,000,51.912545
2001-05-30,113.160004,113.160004,113.160004,113.160004,000,51.575274
2001-05-29,114.860001,114.860001,114.860001,114.860001,000,52.350087
2001-05-25,115.68,115.68,115.68,115.68,000,52.72382
2001-05-24,116.989998,116.989998,116.989998,116.989998,000,53.320882
2001-05-23,116.470001,116.470001,116.470001,116.470001,000,53.083881
2001-05-22,118.190002,118.190002,118.190002,118.190002,000,53.867812
2001-05-21,118.559998,118.559998,118.559998,118.559998,000,54.036445
2001-05-18,116.760002,116.760002,116.760002,116.760002,000,53.216056
2001-05-17,116.50,116.50,116.50,116.50,000,53.097554
2001-05-16,116.089996,116.089996,116.089996,116.089996,000,52.910685
2001-05-15,113.010002,113.010002,113.010002,113.010002,000,51.506907
2001-05-14,112.839996,112.839996,112.839996,112.839996,000,51.429423
2001-05-11,112.489998,112.489998,112.489998,112.489998,000,51.269903
2001-05-10,113.419998,113.419998,113.419998,113.419998,000,51.693772
2001-05-09,113.260002,113.260002,113.260002,113.260002,000,51.62085
2001-05-08,113.690002,113.690002,113.690002,113.690002,000,51.816833
2001-05-07,113.970001,113.970001,113.970001,113.970001,000,51.944449
2001-05-04,114.230003,114.230003,114.230003,114.230003,000,52.062951
2001-05-03,113.650002,113.650002,113.650002,113.650002,000,51.370176
2001-05-02,115.129997,115.129997,115.129997,115.129997,000,52.039139
2001-05-01,115.190002,115.190002,115.190002,115.190002,000,52.066261
2001-04-30,113.650002,113.650002,113.650002,113.650002,000,51.370176
2001-04-27,114.110001,114.110001,114.110001,114.110001,000,51.578097
2001-04-26,112.660004,112.660004,112.660004,112.660004,000,50.922693
2001-04-25,111.790001,111.790001,111.790001,111.790001,000,50.529449
2001-04-24,109.839996,109.839996,109.839996,109.839996,000,49.648041
2001-04-23,111.120003,111.120003,111.120003,111.120003,000,50.226608
2001-04-20,112.650002,112.650002,112.650002,112.650002,000,50.918172
2001-04-19,113.510002,113.510002,113.510002,113.510002,000,51.306896
2001-04-18,112.029999,112.029999,112.029999,112.029999,000,50.637929
2001-04-17,107.760002,107.760002,107.760002,107.760002,000,48.707877
2001-04-16,106.709999,106.709999,106.709999,106.709999,000,48.233272
2001-04-12,106.980003,106.980003,106.980003,106.980003,000,48.355315
2001-04-11,105.43,105.43,105.43,105.43,000,47.654708
2001-04-10,105.82,105.82,105.82,105.82,000,47.830989
2001-04-09,103.110001,103.110001,103.110001,103.110001,000,46.606061
2001-04-06,102.300003,102.300003,102.300003,102.300003,000,46.239939
2001-04-05,103.800003,103.800003,103.800003,103.800003,000,46.917944
2001-04-04,99.529999,99.529999,99.529999,99.529999,000,44.987888
2001-04-03,99.809998,99.809998,99.809998,99.809998,000,45.114448
2001-04-02,103.220001,103.220001,103.220001,103.220001,000,46.655781
2001-03-30,104.50,104.50,104.50,104.50,000,47.234345
2001-03-29,103.360001,103.360001,103.360001,103.360001,000,46.719061
2001-03-28,103.93,103.93,103.93,103.93,000,46.976703
2001-03-27,106.349998,106.349998,106.349998,106.349998,000,48.07055
2001-03-26,103.550003,103.550003,103.550003,103.550003,000,46.804943
2001-03-23,102.419998,102.419998,102.419998,102.419998,000,46.294177
2001-03-22,100.480003,100.480003,100.480003,100.480003,000,45.417293
2001-03-21,101.349998,101.349998,101.349998,101.349998,000,45.810534
2001-03-20,103.260002,103.260002,103.260002,103.260002,000,46.673862
2001-03-19,105.470001,105.470001,105.470001,105.470001,000,47.672789
2001-03-16,103.910004,103.910004,103.910004,103.910004,000,46.967665
2001-03-15,105.760002,105.760002,105.760002,105.760002,000,47.80387
2001-03-14,105.089996,105.089996,105.089996,105.089996,000,47.501025
2001-03-13,107.839996,107.839996,107.839996,107.839996,000,48.744034
2001-03-12,106.489998,106.489998,106.489998,106.489998,000,48.13383
2001-03-09,111.230003,111.230003,111.230003,111.230003,000,50.276329
2001-03-08,113.790001,113.790001,113.790001,113.790001,000,51.433456
2001-03-07,113.559998,113.559998,113.559998,113.559998,000,51.329494
2001-03-06,112.580002,112.580002,112.580002,112.580002,000,50.886532
2001-03-05,111.459999,111.459999,111.459999,111.459999,000,50.380287
2001-03-02,110.889999,110.889999,110.889999,110.889999,000,50.122646
2001-03-01,111.650002,111.650002,111.650002,111.650002,000,50.466169
2001-02-28,111.639999,111.639999,111.639999,111.639999,000,50.461648
2001-02-27,113.129997,113.129997,113.129997,113.129997,000,51.135132
2001-02-26,113.860001,113.860001,113.860001,113.860001,000,51.465096
2001-02-23,111.879997,111.879997,111.879997,111.879997,000,50.570128
2001-02-22,112.650002,112.650002,112.650002,112.650002,000,50.918172
2001-02-21,113.099998,113.099998,113.099998,113.099998,000,51.121573
2001-02-20,115.290001,115.290001,115.290001,115.290001,000,52.111461
2001-02-16,117.150002,117.150002,117.150002,117.150002,000,52.952187
2001-02-15,119.43,119.43,119.43,119.43,000,53.982754
2001-02-14,118.629997,118.629997,118.629997,118.629997,000,53.62115
2001-02-13,118.779999,118.779999,118.779999,118.779999,000,53.688951
2001-02-12,119.870003,119.870003,119.870003,119.870003,000,54.181637
2001-02-09,118.550003,118.550003,118.550003,118.550003,000,53.584993
2001-02-08,120.010002,120.010002,120.010002,120.010002,000,54.244917
2001-02-07,120.669998,120.669998,120.669998,120.669998,000,54.543237
2001-02-06,121.790001,121.790001,121.790001,121.790001,000,55.049482
2001-02-05,122.230003,122.230003,122.230003,122.230003,000,55.248365
2001-02-02,121.75,121.75,121.75,121.75,000,55.031402
2001-02-01,123.919998,123.919998,123.919998,123.919998,000,56.012248
2001-01-31,123.18,123.18,123.18,123.18,000,55.677767
2001-01-30,123.830002,123.830002,123.830002,123.830002,000,55.971569
2001-01-29,123.059998,123.059998,123.059998,123.059998,000,55.623525
2001-01-26,122.400002,122.400002,122.400002,122.400002,000,55.325205
2001-01-25,122.959999,122.959999,122.959999,122.959999,000,55.578325
2001-01-24,123.650002,123.650002,123.650002,123.650002,000,55.890209
2001-01-23,123.349998,123.349998,123.349998,123.349998,000,55.754606
2001-01-22,121.639999,121.639999,121.639999,121.639999,000,54.981681
2001-01-19,121.849998,121.849998,121.849998,121.849998,000,55.076601
2001-01-18,122.620003,122.620003,122.620003,122.620003,000,55.424646
2001-01-17,121.290001,121.290001,121.290001,121.290001,000,54.823481
2001-01-16,121.139999,121.139999,121.139999,121.139999,000,54.75568
2001-01-12,120.25,120.25,120.25,120.25,000,54.353397
2001-01-11,120.82,120.82,120.82,120.82,000,54.611039
2001-01-10,118.769997,118.769997,118.769997,118.769997,000,53.68443
2001-01-09,117.400002,117.400002,117.400002,117.400002,000,53.065188
2001-01-08,117.089996,117.089996,117.089996,117.089996,000,52.925065
2001-01-05,117.730003,117.730003,117.730003,117.730003,000,53.21435
2001-01-04,121.059998,121.059998,121.059998,121.059998,000,54.719518
2001-01-03,121.879997,121.879997,121.879997,121.879997,000,55.090161
2001-01-02,115.489998,115.489998,115.489998,115.489998,000,52.20186
2000-12-29,119.300003,119.300003,119.300003,119.300003,000,53.923995
2000-12-28,120.489998,120.489998,120.489998,120.489998,000,54.461877
2000-12-27,119.800003,119.800003,119.800003,119.800003,000,54.149997
2000-12-26,118.730003,118.730003,118.730003,118.730003,000,53.666353
2000-12-22,118.00,118.00,118.00,118.00,000,53.336389
2000-12-21,114.949997,114.949997,114.949997,114.949997,000,51.957778
2000-12-20,114.160004,114.160004,114.160004,114.160004,000,51.600698
2000-12-19,118.440002,118.440002,118.440002,118.440002,000,53.535272
2000-12-18,120.269997,120.269997,120.269997,120.269997,000,54.362435
2000-12-15,119.830002,119.830002,119.830002,119.830002,000,54.163556
2000-12-14,122.129997,122.129997,122.129997,122.129997,000,55.203162
2000-12-13,124.160004,124.160004,124.160004,124.160004,000,56.120731
2000-12-12,125.129997,125.129997,125.129997,125.129997,000,56.559172
2000-12-11,126.010002,126.010002,126.010002,126.010002,000,56.956937
2000-12-08,124.900002,124.900002,124.900002,124.900002,000,56.455213
2000-12-07,124.32,124.32,124.32,124.32,000,55.261922
2000-12-06,125.089996,125.089996,125.089996,125.089996,000,55.604196
2000-12-05,126.620003,126.620003,126.620003,126.620003,000,56.284304
2000-12-04,121.290001,121.290001,121.290001,121.290001,000,53.915046
2000-12-01,120.660004,120.660004,120.660004,120.660004,000,53.635004
2000-11-30,120.260002,120.260002,120.260002,120.260002,000,53.457198
2000-11-29,122.129997,122.129997,122.129997,122.129997,000,54.288436
2000-11-28,122.059998,122.059998,122.059998,122.059998,000,54.25732
2000-11-27,123.510002,123.510002,123.510002,123.510002,000,54.901867
2000-11-24,122.690002,122.690002,122.690002,122.690002,000,54.537366
2000-11-22,120.849998,120.849998,120.849998,120.849998,000,53.719459
2000-11-21,123.230003,123.230003,123.230003,123.230003,000,54.777404
2000-11-20,122.779999,122.779999,122.779999,122.779999,000,54.577371
2000-11-17,125.309998,125.309998,125.309998,125.309998,000,55.701989
2000-11-16,125.730003,125.730003,125.730003,125.730003,000,55.888688
2000-11-15,127.089996,127.089996,127.089996,127.089996,000,56.493223
2000-11-14,126.330002,126.330002,126.330002,126.330002,000,56.155395
2000-11-13,123.330002,123.330002,123.330002,123.330002,000,54.821854
2000-11-10,124.959999,124.959999,124.959999,124.959999,000,55.54641
2000-11-09,127.919998,127.919998,127.919998,127.919998,000,56.86217
2000-11-08,129.300003,129.300003,129.300003,129.300003,000,57.475601
2000-11-07,131.639999,131.639999,131.639999,131.639999,000,58.515761
2000-11-06,131.809998,131.809998,131.809998,131.809998,000,58.591327
2000-11-03,131.229996,131.229996,131.229996,131.229996,000,58.333509
2000-11-02,131.520004,131.520004,131.520004,131.520004,000,58.462421
2000-11-01,130.979996,130.979996,130.979996,130.979996,000,58.22238
